url,text_contentDate,claimDate,Y,publisher.name,text_en,claimant_en
https://www.thequint.com/news/webqoof/fake-reliance-jio-on-viral-message-claiming-25-gb-free-data-for-6-months-fact-check,25-04-2020,25-04-2020,FALSE,The Quint,Jio and Facebook giving 25GB data for 6 months to all Jio users due to COVID lockdown,"twitter,sms"
https://www.boomlive.in/world/no-viral-outbreaks-are-not-linked-to-new-telecom-technologies-7818,25-04-2020,25-04-2020,FALSE,BOOM,Viral outbreaks are spread by new telecommunication technologies.,"facebook, twitter"
https://cekfakta.com/focus/3855,26-04-2020,,MOSTLY FALSE,Cekfakta,[ONE] Only in Indonesia Freed Prisoners in the Central Epidemics COVID-19,#VALUE!
https://www.ellinikahoaxes.gr/2020/04/26/covid-19-like-farming/,26-04-2020,13-04-2020,FALSE,Ellinika Hoaxes,Pregnant heavily pregnant was hospitalized on April 13 in the intensive care unit where struggles for her life.,allmon roy allmon
https://www.animalpolitico.com/elsabueso/covid-19-estrategia-comercial-china/,26-04-2020,26-04-2020,FALSE,Animal Político,Coronavirus pandemic (COVID-19) with an economic strategy that benefits China,#VALUE!
https://www.asianetnews.com/fact-check-news/news-portal-claims-centre-is-likely-to-reduce-retirement-age-due-to-covid-19-q9dqqn,26-04-2020,25-04-2020,FALSE,Asianet News,Centre is likely to reduce retirement age to 50,the sen times
https://www.asianetnews.com/fact-check-news/5g-not-cause-for-covid-19-pandemic-q9duj3,26-04-2020,01-04-2020,FALSE,Asianet News,5G cause for Covid 19 Pandemic,dental mendiola
https://bangla.boomlive.in/health/hydroxychloroquine-found-in-kalonji-seeds-not-quite-7834,26-04-2020,26-04-2020,MOSTLY FALSE,BOOM - Bangla,As a rule it out haidraksiklorokuina kalojirete falling to -19 kobhida,unknown
https://www.boomlive.in/coronavirus-outbreak/false-japanese-nobel-laureate-tasuku-honjo-says-sars-cov-2-is-man-made-7835,26-04-2020,26-04-2020,FALSE,BOOM,Nobel Laureate Tasuku Honjo said coronavirus is man-made,social media
https://factcheck.afp.com/myth-circulates-online-covid-19-symptoms-progress-three-distinct-stages,27-04-2020,14-04-2020,MOSTLY FALSE,AFP Fact Check,COVID-19 symptoms progress in three distinct stages,multiple sources
https://malayalam.samayam.com/latest-news/fact-check/fact-check-on-a-claim-that-female-indian-doctor-died-because-of-coronavirus/articleshow/75407653.cms,27-04-2020,27-04-2020,FALSE,Malayalam News - samayam,"fact check 188 patients over the corona treated to cure the woman died, the doctor comes keavid? that makes",samayam fact check
https://www.boomlive.in/fake-news/no-joyalukkas-founder-has-not-died-from-covid-19-in-dubai-7840,27-04-2020,27-04-2020,FALSE,BOOM,Owner of Joyalukkas group dies due to coronavirus.,
https://www.boomlive.in/world/no-monkeys-are-not-swimming-in-a-pool-at-islamabad-marriott-hotel-7839,27-04-2020,27-04-2020,FALSE,BOOM,monkeys swim in a pool in islamabad during covid-19 pandemic,
https://www.boomlive.in/fake-news/ministry-of-personnel-refutes-rumours-about-reducing-age-of-retirement-7838,27-04-2020,27-04-2020,FALSE,BOOM,Central Government will move to reduce the retirement age of its employees from 60 to 50.,the sen time
https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-did-this-female-indian-doctor-die-because-of-coronavirus/articleshow/75405626.cms,27-04-2020,27-04-2020,FALSE,Times of India - Indiatimes,Photo of homeopathy doctor shared with false claim of her dying due to coronavirus,deepak yadav
https://hindi.asianetnews.com/gallery/fact-check/govt-giving-free-internet-to-all-mobile-users-fake-message-viral-kpt-q9fr7m,27-04-2020,19-04-2020,FALSE,Asianet News Hindi,Covid-19: The announcement of the Indian Department of Telecommunications * Corona epidemic caused the Laॅkdaun 2020 03 Mi worked the DOT announced a free Internet for all mobile users,shiva devotee mithilesh yaduvanshis facebook group
https://factcheck.afp.com/video-has-been-taken-us-television-show-first-aired-1991,27-04-2020,18-04-2020,MOSTLY FALSE,AFP Fact Check,Video shows US printing banknotes during COVID-19 pandemic,multiple sources
https://poligrafo.sapo.pt/fact-check/coronavirus-estudo-indica-que-se-deve-manter-distancia-de-10-metros-em-corrida-de-jogging,27-04-2020,27-04-2020,TRUE,Polígrafo - Sapo,The social distance advised by WHO to prevent contagion d ......,
https://hindi.thequint.com/news/webqoof/fake-news-tiss-professors-falsely-targeted-for-supporting-palghar-lynching-accused,27-04-2020,27-04-2020,FALSE,Quint Hindi,Palghar working to unleash against the accused in Liching case two people,"facebook,twitter"
https://www.boomlive.in/world/viral-posts-give-false-advice-on-refusing-vaccines-during-covid-19-7836,27-04-2020,27-04-2020,FALSE,BOOM,People can legally decline vaccinations through steps claimed in posts.,facebook
https://navbharattimes.indiatimes.com/viral-adda/fake-news-buster/viral-post-claiming-a-female-doctors-death-in-maharashtra-due-to-coronavirus-is-fake-39838/,27-04-2020,27-04-2020,FALSE,Navbharat Times,"Coronavirus life doctor claimed Maharashtra, fake post viral",social media users
https://www.factrakers.org/post/angel-locsin-isn-t-covid-19-positive-don-t-fall-for-phishing,27-04-2020,26-04-2020,FALSE,FactRakers,Philippine actress Angel Locsin tested positive for COVID-19,phishing website
https://cekfakta.tempo.co/fakta/751/fakta-atau-hoaks-benarkah-peneliti-cina-ini-sebut-virus-corona-hanya-satu-dari-1-500-virus-yang-tersimpan-di-lab-wuhan,27-04-2020,19-04-2020,MOSTLY FALSE,Cek Fakta Tempo.co,"Senior researcher of China, Shi Zhengli, mentions that the Corona virus Covid-19 is just one of the 1,500 deadly virus stored in labs Wuhan",the accounts of facebook
https://cekfakta.tempo.co/fakta/752/fakta-atau-hoaks-benarkah-who-sebut-penularan-corona-tak-lagi-hanya-lewat-droplet-tapi-juga-udara,27-04-2020,26-04-2020,MOSTLY FALSE,Cek Fakta Tempo.co,WHO said Corona virus transmission Covid-19 is no longer just through droplets but also the air,groups of whatsapp and facebook accounts
https://www.ellinikahoaxes.gr/2020/04/27/father-got-out-of-prison-due-to-covid19-and-killed-his-daughter-fake/,27-04-2020,22-04-2020,MOSTLY FALSE,Ellinika Hoaxes,The Mousloum Aslan came out of prison because of the limitation of COVID-19 pandemic and murdered the daughter of 9-.,play by numerous media
https://www.altnews.in/false-quote-suggests-japanese-nobel-laureate-tasuku-honjo-said-coronavirus-is-man-made/,27-04-2020,20-06-2016,FALSE,Alt News,"Tasuku Honjo, Japan-based 2018 Nobel laureate, said that coronavirus is not natural",social media
https://www.altnews.in/disabled-muslim-man-hounded-for-accidentally-dropping-currency-accused-of-spreading-coronavirus/,27-04-2020,20-06-2016,FALSE,Alt News,Muslim man drop note in petrol pump to spread coronavirus,"vikas bhadauria, tv9 gujarati"
https://facta.news/notizia-vera/2020/04/27/sky-sta-davvero-proponendo-un-rimborso-di-15-euro-sui-pacchetti-calcio-e-sport-fino-al-31-maggio/,27-04-2020,27-04-2020,TRUE,Facta,Sky really is proposing a rebate of 15 euro on football and sports packages,
https://facta.news/notizia-falsa/2020/04/27/il-documento-della-questura-di-roma-che-vieta-di-svolgere-attivita-balneari-a-scopo-ricreativo-fino-all11-giugno-e-un-falso/,27-04-2020,27-04-2020,FALSE,Facta,A document of the Police Headquarters of Rome establishes the prohibition of beach activities for recreational purposes until 11 June 2020,
https://www.thequint.com/news/webqoof/india-suing-bill-gates-no-viral-facebook-post-makes-false-claims,27-04-2020,27-04-2020,FALSE,The Quint,"India is suing Bill Gates because he vaccinated 77,000 third world girls between the ages of 9 & 15 with the HPV vaccine and many of them died",facebook
https://factual.afp.com/este-operativo-de-transito-ocurrio-en-un-centro-de-salud-de-colombia-no-de-ecuador,27-04-2020,20-04-2020,FALSE,AFP Factual,Seized cars of doctors in Ecuador during coronavirus pandemic COVID-19,several sources
https://factual.afp.com/no-el-presidente-de-eeuu-no-anuncio-millones-de-dosis-de-una-supuesta-vacuna-contra-el-coronavirus,27-04-2020,05-04-2020,FALSE,AFP Factual,Trump has announced the launch of the coronavirus vaccine by Roche,several sources
https://teyit.org/isvicrede-matterhorn-dagina-turk-bayragi-yansitildigi-iddiasi/,27-04-2020,25-04-2020,TRUE,Teyit.org,CLAIM: Matterhorn mountain in Switzerland in the struggle with the Covidien-19 in order to assist Turkey was reflected in the Turkish flag.,social media
https://checamos.afp.com/consumir-alimentos-alcalinos-para-aumentar-o-ph-do-organismo-nao-tem-efeito-contra-covid-19,27-04-2020,22-04-2020,FALSE,Checamos,We need to consume more alkaline foods to help us raise the PH level to combat coronaviruses,several sources
https://teyit.org/imfnin-afrika-ulkelerine-borc-icin-asi-ve-cip-takma-gibi-sartlar-kostugu-iddiasi/,27-04-2020,25-04-2020,FALSE,Teyit.org,"CLAIM: The IMF, Covidien-19 due to mandatory vaccinations of children in African countries that lend money, to attach the chip to two people from each family.",social media
https://observador.pt/factchecks/fact-check-nasa-usou-satelites-para-medir-a-temperatura-da-populacao-e-monitorizar-a-covid-19/,27-04-2020,18-04-2020,FALSE,Observador,"A NASA infrared satellite measure the body temperature of the whole population, to map the contamination rate of Covid-19.",facebook user
https://observador.pt/factchecks/ha-uma-relacao-entre-o-lancamento-do-2g-3g-4g-e-5g-e-os-virus-que-surgiram-na-china/,27-04-2020,09-04-2020,FALSE,Observador,"Facts and coincidences between release of 2G, 3G, 4G and 5G and viruses that emerged in China","facebook page ""dna portugal"""
https://colombiacheck.com/chequeos/no-tasuku-honjo-no-dijo-que-coronavirus-covid-19-se-creo-en-un-laboratorio,27-04-2020,,FALSE,ColombiaCheck,It's not natural. It is manufactured and the virus is completely artificial,
https://observador.pt/factchecks/fact-check-premio-nobel-da-medicina-disse-que-novo-coronavirus-nao-era-natural-e-que-foi-fabricado-pela-china/,27-04-2020,25-04-2020,FALSE,Observador,For 40 years doing research with viruses and animals. It is not natural. It was manufactured and the virus is completely artificial.,facebook user
https://www.asianetnews.com/fact-check-news/covid-19-false-claim-on-hdfc-bank-md-aditya-puri-q9gk34,27-04-2020,22-04-2020,FALSE,Asianet News,Covid 19 Pandemic Quotes by HDFC Bank MD Aditya Puri,sanjeev acharya
https://piaui.folha.uol.com.br/lupa/2020/04/27/verificamos-e-falso-video-de-suposta-reportagem-com-alerta-da-oms-sobre-mascaras-infectadas-com-coronavirus/,27-04-2020,27-04-2020,FALSE,Uol,WHO warns of infected masks coming to Brazil,no youtube video
https://factual.afp.com/este-video-de-una-ballena-en-un-puerto-fue-grabado-en-eeuu-antes-de-la-pandemia-de-coronavirus,27-04-2020,16-04-2020,FALSE,AFP Factual,Whale in Santurce Santurtzi Mazagon Gandia Canarias Pasito Blanco Spain Getxo,several sources
https://piaui.folha.uol.com.br/lupa/2020/04/27/verificamos-traficante-globonews-covid-19/,27-04-2020,27-04-2020,FALSE,Uol,rifle armed drug dealer dies of covid-19 after clash with police,facebook
https://www.snopes.com/fact-check/1866-milligan-social-distancing/,27-04-2020,,FALSE,Snopes.com,"The 1866 ""Ex parte Milligan"" precludes states from enforcing regulations that prevent residents from freely traveling or earning a living.",
https://factuel.afp.com/coronavirus-non-les-buralistes-francais-ne-vendront-pas-les-memes-masques-cinq-fois-plus-cher-quen,27-04-2020,25-04-2020,MOSTLY FALSE,Factuel,"Masks against coronavirus 96 cents will be sold in tobacco shops in Spain, 5 euros in France",multiple sources
https://www.thequint.com/news/webqoof/first-volunteer-in-uk-covid-19-vaccine-trial-dead-fake-news-fact-check,27-04-2020,27-04-2020,FALSE,The Quint,First Volunteer in UK COVID-19 Vaccine Trial is Dead,"facebook,twitter"
https://www.snopes.com/fact-check/elisa-granato-trial-covid-19-vax/,27-04-2020,,FALSE,Snopes.com,Elisa Granato died shortly after being administered a trial vaccine for COVID-19.,
https://correctiv.org/faktencheck/2020/04/27/nein-das-coronavirus-ist-in-deutschland-derzeit-nicht-die-einzige-todesursache/,27-04-2020,10-04-2020,FALSE,Correctiv,"In Germany, people are dying now only on coronavirus",facebook-post
https://hindi.boomlive.in/fake-news/image-of-infant-at-a-cancer-treatment-center-revived-with-covid-19-spin-7842,27-04-2020,27-04-2020,FALSE,बूम - BOOM,Photo shows a woman before the death Kovid -19 in Italy with their children,social media
https://factual.afp.com/el-jengibre-con-coca-cola-y-las-gargaras-con-sal-o-bicarbonato-no-ayudan-combatir-el-nuevo,27-04-2020,13-04-2020,FALSE,AFP Factual,"Coke with ginger, baking soda with lemon and salt to kill coronavirus",several sources
https://www.snopes.com/fact-check/barack-hussein-obama-covid-sign/,27-04-2020,,FALSE,Snopes.com,"A photograph shows a person holding a protest sign claiming that the number of characters in ""Barack Hussein Obama"" add up to the ""19"" in COVID-19.",
https://www.snopes.com/fact-check/nobel-laureate-tasuku-honjo-covid/,27-04-2020,,FALSE,Snopes.com,"Nobel laureate Dr. Tasuku Honjo said that COVID-19 was ""man-made"" at a lab in Wuhan, China.",
https://www.thequint.com/news/webqoof/nobel-laureate-tasuku-honjo-did-not-say-coronavirus-manufactured-in-china-fact-check,27-04-2020,27-04-2020,FALSE,The Quint,Professor Dr Tasuku Honjo in a media interaction said that coronavirus is not natural and was manufactured in China,"facebook,whatsapp,twitter"
https://www.animalpolitico.com/elsabueso/covid-19-vacuna-controlada-por-red-5g/,27-04-2020,27-04-2020,FALSE,Animal Político,All Chinese received vaccinations mandatory last fall. The vaccine contained RNA DIGITIZING (controllable) which was activated by replicating waves 5G,social networks
https://cekfakta.tempo.co/fakta/754/fakta-atau-hoaks-benarkah-ini-video-kakak-adik-di-tangerang-yang-kena-covid-19-usai-bermain-di-luar-rumah,28-04-2020,26-04-2020,MOSTLY FALSE,Cek Fakta Tempo.co,Videos claimed as video sisters in Tangerang infected Covid-19 after playing outside,the groups whatsapp
https://www.aap.com.au/nobel-prize-winning-professor-did-not-say-coronavirus-was-manufactured-in-china/,28-04-2020,26-04-2020,FALSE,Australian Associated Press,"A post on Facebook claims a Nobel Prize-winning Japanese scientist has said the SARS-CoV-2 coronavirus that causes the potentially deadly COVID-19 disease was ""manufactured"" by China.",a facebook user
https://www.indiatoday.in/fact-check/story/fact-check-fake-claim-of-china-shipping-clothes-of-covid-patients-to-africa-goes-viral-1671854-2020-04-28,28-04-2020,24-04-2020,FALSE,India Today,Picture is of clothes of those who've died of coronavirus in China. Beijing is now shipping these clothes to Africa.,social media users
https://verafiles.org/articles/vera-files-fact-check-japanese-nobel-laureate-did-not-say-co,28-04-2020,25-04-2020,FALSE,Vera Files,"Nobel Prize winner and Japanese immunologist Tasuku Honjo said the virus behind COVID-19 is artificial and manufactured in a lab in Wuhan, China",multiple fb netizens
https://www.animalpolitico.com/elsabueso/antenas-red-5g-baja-california-covid-19/,28-04-2020,28-04-2020,FALSE,Animal Político,5G network and arrived in La Paz Baja California Sur in the middle of quarantine,social networks
https://www.asianetnews.com/fact-check-news/uk-vaccine-trial-volunteer-elisa-granato-death-hoax-q9hee5,28-04-2020,26-04-2020,FALSE,Asianet News,First volunteer in UK coronavirus vaccine trial has died,news nt
https://www.asianetnews.com/gallery/fact-check-news/tasuku-honjo-covid-19-claim-is-fake-q9hih6,28-04-2020,26-04-2020,FALSE,Asianet News,Tasuku Honjo says COVID-19 was made in China,kp sukumaran
https://factcheck.afp.com/photo-has-circulated-reports-about-market-myanmar-during-covid-19-pandemic,28-04-2020,21-04-2020,FALSE,AFP Fact Check,Photo shows social distancing at a market in Sri Lanka during COVID-19 pandemic,multiple sources
https://poligrafo.sapo.pt/fact-check/a-vitamina-d-e-eficaz-na-prevencao-e-combate-a-covid-19,28-04-2020,28-04-2020,MOSTLY TRUE,Polígrafo - Sapo,Vitamin D has been used in combat and prevention of various disease ......,#VALUE!
https://thelogicalindian.com/fact-check/first-participant-uk-covid-19-vaccine-trial-died-20814,28-04-2020,28-04-2020,FALSE,The Logical Indian,The first participant in a UK COVID-19 vaccine trial has died.,news nt
https://factcheck.afp.com/video-shows-philippine-national-police-conducting-training-exercise,28-04-2020,24-04-2020,FALSE,AFP Fact Check,Philippine police shoot man dead at COVID-19 checkpoint,multiple sources
https://teyit.org/wuhanda-covid-19-tedavisi-goren-doktorlarin-ten-renginin-degistigi-iddiasi/,28-04-2020,21-04-2020,TRUE,Teyit.org,CLAIM: Wuhan-19 captured two doctors at Covidien's skin color has changed after treatment.,social media
https://factcheck.afp.com/nobel-laureate-tasuku-honjo-refutes-false-quote-attributed-him-about-novel-coronavirus,28-04-2020,26-04-2020,MOSTLY FALSE,AFP Fact Check,"Tasuku Honjo, a Japanese Nobel Prize-winning scientist, says he has been subjected to “false accusations and misinformation” over remarks that novel coronavirus was ""manufactured in China""",multiple sources
https://factcheck.afp.com/story-was-originally-published-satirical-website,28-04-2020,12-04-2020,FALSE,AFP Fact Check,Overworked funeral home employee accidentally cremated during COVID-19 crisis,multiple sources
https://www.thequint.com/news/webqoof/no-medical-evidence-for-baba-ramdevs-claim-about-coronavirus-mustard-oil-and-holding-breath-fact-check,28-04-2020,28-04-2020,FALSE,The Quint,"If one applies mustard oil through their nostril, coronavirus would flow into one’s stomach and be killed by the acids present there",baba ramdev
https://factcheck.afp.com/britains-first-coronavirus-vaccine-volunteer-has-not-died-after-trial-jab,28-04-2020,26-04-2020,FALSE,AFP Fact Check,First UK coronavirus vaccine volunteer died after trial,multiple sources
https://teyit.org/nobel-odullu-profesor-tasuku-honjonun-yeni-koronavirusun-laboratuvarda-uretildigini-soyledigi-iddiasi/,28-04-2020,26-04-2020,FALSE,Teyit.org,CLAIM: Nobel Laureate Professor Tasuke Honjo's natural that the virus that causes Covidien-19 and was allegedly stated that manufactured in China.,new contracting
https://www.thequint.com/news/webqoof/fake-news-around-covid-19-is-increasingly-communal-says-study,28-04-2020,28-04-2020,FALSE,The Quint,How COVID-19-Related Fake News Took a Turn From Health to Communal,unknown
https://www.boomlive.in/world/old-video-of-deer-on-a-beach-resurfaces-with-covid-19-lockdown-spin-7858,28-04-2020,28-04-2020,FALSE,BOOM,Deer playing on a beach during COVID-19 lockdown.,"facebook, twitter, youtube"
https://www.boomlive.in/world/false-fbi-agents-raid-a-synagogue-that-hoarded-masks-during-covid-19-7859,28-04-2020,28-04-2020,FALSE,BOOM,The FBI raided a synagogue in New York where masks were hoarded during COVID-19.,"facebook, twitter, youtube"
https://hindi.boomlive.in/fake-news/falsejapanese-nobel-laureate-tasuku-honjo-says-sars-cov-2-is-man-made-7863,28-04-2020,28-04-2020,FALSE,बूम - BOOM,Nobel laureate Tasuku Honjo said man-made Kovid -19 by,social media
https://factuel.afp.com/le-prix-nobel-tasuku-honjo-dement-avoir-declare-que-le-nouveau-coronavirus-netait-pas-naturel,28-04-2020,26-04-2020,MOSTLY FALSE,Factuel,"A Japanese Nobel states that the new coronavirus is ""not natural""",multiple sources
https://teyit.org/fotografin-covid-19-nedeniyle-hayatini-kaybeden-doktorlari-gosterdigi-iddiasi/,28-04-2020,27-04-2020,FALSE,Teyit.org,"CLAIM: Photography, Covidien-19 show due to health officials who lost their lives.",social media
https://observador.pt/factchecks/fact-check-fbi-apreendeu-mascaras-infetadas-com-coronavirus-vindas-da-china/,28-04-2020,20-04-2020,FALSE,Observador,"""FBI dropped all the masks that came from China that tested positive for covide.19.""",facebook user
https://poligrafo.sapo.pt/fact-check/os-vapores-do-eucalipto-ajudam-a-prevenir-e-a-curar-a-covid-19,28-04-2020,28-04-2020,FALSE,Polígrafo - Sapo,"In Facebook post ensures that ""in pulverized environments c ......",#VALUE!
https://www.snopes.com/fact-check/irish-times-fintan-otoole/,28-04-2020,,TRUE,Snopes.com,"The Irish Times newspaper published a column by Fintan O’Toole expressing ""pity"" for the United States over U.S. President Donald Trump's leadership during the COVID-19 pandemic.",#VALUE!
https://correctiv.org/faktencheck/2020/04/28/corona-kettenbrief-nein-aspirin-kann-covid-19-nicht-heilen-und-nicht-alle-patienten-sterben-an-einer-thrombose/,28-04-2020,28-04-2020,MOSTLY FALSE,Correctiv,World was Covid-19 mistreated because of a serious diagnostic error,whatsapp chain letter
https://piaui.folha.uol.com.br/lupa/2020/04/28/verificamos-hospital-santo-andre/,28-04-2020,28-04-2020,TRUE,Uol,Hospital doctors begin to post pictures: Where patients coronavirus,facebook
https://colombiacheck.com/chequeos/la-tecnologia-5g-no-es-la-causa-del-nuevo-coronavirus,28-04-2020,,FALSE,ColombiaCheck,The cause of the new coronavirus is the 5G technology,#VALUE!
https://factual.afp.com/el-ministro-de-salud-israeli-si-tuvo-covid-19-pero-no-hay-pruebas-de-que-dijera-que-la-pandemia-es,28-04-2020,05-04-2020,MOSTLY FALSE,AFP Factual,"Israeli Health Minister Yaakov Lizman, who said the COVID-19 was a ""divine punishment for homosexuality,"" tested positive for coronavirus",several sources
https://factual.afp.com/el-nobel-tasuku-honjo-niega-haber-dicho-que-el-nuevo-coronavirus-fue-fabricado-en-china,28-04-2020,26-04-2020,FALSE,AFP Factual,"The Tasuku Honjo Nobel Medicine said the new coronavirus was ""manufactured"" in a laboratory in Wuhan",several sources
https://factcheck.afp.com/posts-misrepresent-eligibility-us-covid-19-stimulus-payments,28-04-2020,,MOSTLY TRUE,AFP Fact Check,US citizens married to immigrants are not eligible for stimulus checks,multiple sources
https://verafiles.org/articles/vera-files-fact-check-story-claiming-filipino-scientist-has,29-04-2020,24-04-2020,FALSE,Vera Files,Filipino doctor Willie Fabunan has developed a COVID-19 vaccine,attracttour.com
https://www.aap.com.au/new-zealand-ireland-covid-19-comparison-statistics-are-not-100-per-cent-accurate/,29-04-2020,20-04-2020,MOSTLY TRUE,Australian Associated Press,A Facebook post has compared the coronavirus statistics of Ireland and New Zealand in a bid to measure their responses to the COVID-19 pandemic.,a facebook user
https://cekfakta.com/focus/3861,29-04-2020,,MOSTLY FALSE,Cekfakta,[ONE] Sheikh Hamdan Al Maktoum Gives Money For COVID-19,#VALUE!
https://cekfakta.tempo.co/fakta/758/fakta-atau-hoaks-benarkah-gibran-salahkan-rakyat-yang-tak-patuhi-aturan-pemerintah-atas-merebaknya-covid-19,29-04-2020,26-04-2020,MOSTLY FALSE,Cek Fakta Tempo.co,Gibran Rakabuming not blame people who do not obey the rules of government for the outbreak Covid-19,national voice site
https://www.animalpolitico.com/elsabueso/falso-tarjetas-alimentarias-covid-19/,29-04-2020,29-04-2020,FALSE,Animal Político,AMLO Announces Food deliveries cards measure before the COVID-19,#VALUE!
https://www.animalpolitico.com/elsabueso/hojas-arbol-neem-falso-eliminan-coronavirus/,29-04-2020,29-04-2020,FALSE,Animal Político,There is evidence that the Neem tree helps eliminate coronavirus,#VALUE!
https://www.animalpolitico.com/elsabueso/secretaria-de-hacienda-no-da-bonos-covid-19/,29-04-2020,29-04-2020,FALSE,Animal Político,SHCP: Bono emergency during crisis COVID,email
https://www.animalpolitico.com/elsabueso/nobel-tasuku-honjo-no-dijo-que-covid-fabricado/,29-04-2020,29-04-2020,FALSE,Animal Político,"Tasuku Honjo Dr. declared that ""the coronavirus is not natural"".",social networks
https://www.asianetnews.com/fact-check-news/mustard-oil-for-covid-19-fight-what-say-medical-experts-q9j83i,29-04-2020,25-04-2020,FALSE,Asianet News,Mustard Oil helps fight Covid 19,baba ramdev
https://factcheck.afp.com/health-experts-refute-misleading-claim-eating-papaya-salad-can-prevent-covid-19,29-04-2020,11-04-2020,FALSE,AFP Fact Check,Eating papaya salad can help protect against COVID-19 infections,multiple sources
https://factcheck.afp.com/hoax-text-message-circulated-online-about-australias-coronavirus-contact-tracing-app,29-04-2020,27-04-2020,FALSE,AFP Fact Check,"Genuine message about COVIDSafe, Australia’s coronavirus contact-tracing app",multiple sources
https://www.snopes.com/fact-check/usps-closing-due-to-covid-19/,29-04-2020,,MOSTLY TRUE,Snopes.com,The U.S. economic downturn due to the COVID-19 coronavirus pandemic in early 2020 was forcing the United States Postal Service to close.,#VALUE!
https://poligrafo.sapo.pt/fact-check/combate-a-covid-19-pode-causar-stress-pos-traumatico-e-burnout-nos-profissionais-de-saude,29-04-2020,29-04-2020,TRUE,Polígrafo - Sapo,In hospitals we fight daily against Covid-19 and profissionai ......,#VALUE!
https://factcheck.afp.com/footage-axe-attack-pakistan-circulates-sectarian-hoax-india-after-covid-19-lockdown,29-04-2020,24-04-2020,FALSE,AFP Fact Check,Video shows a Hindu man being axed to death by Muslims in India during COVID-19 lockdown,multiple sources
https://factcheck.afp.com/these-photos-have-circulated-online-least-2015-years-covid-19-pandemic,29-04-2020,18-03-2020,MOSTLY FALSE,AFP Fact Check,Rebels burn trucks carrying COVID-19 goods in the Philippines,multiple sources
https://www.boomlive.in/world/no-children-with-covid-19-can-go-to-hospitals-with-their-parents-7878,29-04-2020,29-04-2020,FALSE,BOOM,Children with COVID-19 have to go to hospitals without their parents.,facebook
https://piaui.folha.uol.com.br/lupa/2020/04/29/verificamos-taxa-letalidade-covid/,29-04-2020,29-04-2020,FALSE,Uol,"At Minas Gerais * where * the governor is serious and is not involved in the plot to overthrow President *, the fatality rate of covid-19 is (...) more than 31 times less than in Rio de Janeiro?",post no facebook
https://www.snopes.com/fact-check/luc-montagnier-covid-created-lab/,29-04-2020,,TRUE,Snopes.com,2008 Nobel Prize winner Luc Montagnier said that COVID-19 coronavirus disease was artificially created in a lab by biologists working on an AIDS vaccine.,#VALUE!
https://piaui.folha.uol.com.br/lupa/2020/04/29/verificamos-foto-caixao-vazio-enterros-covid-19-amazonas/,29-04-2020,29-04-2020,FALSE,Uol,Denounces grave. In the Amazon. empty coffins. Just to cause panic in the population with a high number of deaths by covid-19,post no facebook
https://observador.pt/factchecks/fact-check-bill-gates-criou-a-pandemia-de-coronavirus-para-vender-vacina/,29-04-2020,18-04-2020,FALSE,Observador,"Bill Gates: ""We will infect people with the virus and then sell the vaccine ...""",facebook user
https://factual.afp.com/los-coronavirus-que-ya-afectaban-los-perros-son-distintos-al-que-causa-covid-19-en-humanos,29-04-2020,23-04-2020,FALSE,AFP Factual,Canine coronavirus vaccine test COVID-19 is not a new disease,several sources
https://politica.estadao.com.br/blogs/estadao-verifica/nobel-de-medicina-tasuku-honjo-nao-disse-que-o-coronavirus-e-artificial/,29-04-2020,29-04-2020,FALSE,Política - Estadão,Nobel Medicine Tasuku Honjo said the coronavirus is artificial,rumors of social networks
https://observador.pt/factchecks/fact-check-eua-avisaram-brasil-sobre-perigo-mortal-de-mascaras-e-testes-comprados-na-china/,29-04-2020,23-04-2020,FALSE,Observador,"""US government warns Brazilian mortal danger of using tests and masks bought in China by rogue Mandetta. Tests in US laboratories have shown that the masks and tests also bought by Americans were infected with Covid-19 in a state of incubation.""",facebook user
https://factual.afp.com/no-hay-investigaciones-concluyentes-respecto-de-la-relacion-entre-la-vacuna-bcg-y-la-incidencia-y-2,29-04-2020,31-03-2020,TRUE,AFP Factual,BCG protects against COVID-19,several sources
https://www.bol.uol.com.br/noticias/2020/04/29/nobel-de-medicina-nao-disse-que-coronavirus-foi-criado-em-laboratorio.htm,29-04-2020,,FALSE,Bol - Uol,Novel medicine said Covid-19 was created in Chinese laboratory,rumor social network
https://factual.afp.com/atencion-el-enlace-que-circula-sobre-ayuda-por-coronavirus-en-eeuu-es-un-fraude,29-04-2020,08-04-2020,FALSE,AFP Factual,US gives food aid to those who register on this website,several sources
https://factual.afp.com/atencion-anuncios-para-tramitar-ayudas-por-coronavirus-en-mexico-traves-de-internet-son-un-fraude,29-04-2020,06-04-2020,FALSE,AFP Factual,Mexico's government gives subsidies cards or coronavirus in these registers Internet,several sources
https://verafiles.org/articles/vera-files-fact-check-no-angel-locsin-does-not-have-covid-19,30-04-2020,28-04-2020,FALSE,Vera Files,Actress Angel Locsin tested positive for CVID-19 in a second test.,randomnames.club
https://poligrafo.sapo.pt/fact-check/a-hidroxicloroquina-cura-a-covid-19-mas-ha-uma-conspiracao-de-gates-e-fauci-para-a-proibir,30-04-2020,30-04-2020,FALSE,Polígrafo - Sapo,"""Hydroxychloroquine, the medicine that was not in the Order's plans ......",#VALUE!
